theta0,theta1,theta2,theta3,theta4,theta5,g
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,55,-92,57,0,-1,10
-13,57,-92,57,0,-1,10
-13,59,-92,57,0,-1,10
-13,61,-92,57,0,-1,10
-13,63,-92,57,0,-1,10
-13,65,-92,57,0,-1,10
-13,66,-92,57,0,-1,10
-13,70,-92,57,0,-1,10
-13,73,-92,57,0,-1,10
-13,75,-92,57,0,-1,10
-13,76,-92,57,0,-1,10
-13,78,-92,57,0,-1,10
-13,80,-92,57,0,-1,10
-13,81,-92,57,0,-1,10
-13,83,-92,57,0,-1,10
-13,85,-92,57,0,-1,10
-13,86,-92,57,0,-1,10
-13,87,-92,57,0,-1,10
-13,88,-92,57,0,-1,10
-13,88,-92,57,0,-1,10
-13,88,-92,57,0,-1,10
-13,88,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-13,89,-92,57,0,-1,10
-11,93,-97,51,0,-1,9
-10,98,-100,46,0,0,8
-9,101,-104,41,0,0,7
-8,105,-107,37,0,0,7
-7,108,-110,34,0,0,6
-7,110,-112,30,0,0,5
-6,113,-115,27,0,0,5
-5,115,-117,24,0,0,4
-5,117,-118,22,0,0,4
-4,119,-120,20,0,0,3
-4,120,-122,18,0,0,3
-4,122,-123,16,0,0,3
-3,123,-124,14,0,0,3
-3,124,-125,13,0,0,2
-3,125,-126,12,0,0,2
-2,126,-127,11,0,0,2
-2,127,-128,9,0,0,2
-2,128,-129,9,0,0,2
-2,129,-129,8,0,0,1
-2,129,-130,7,0,0,1
-1,130,-130,6,0,0,1
-1,130,-131,6,0,0,1
-1,131,-131,5,0,0,1
-1,131,-132,5,0,0,1
-1,132,-132,4,0,0,1
-1,132,-132,4,0,0,1
-1,132,-133,3,0,0,1
-1,133,-133,3,0,0,1
-1,133,-133,3,0,0,0
-1,133,-133,2,0,0,0
0,133,-133,2,0,0,0
0,133,-134,2,0,0,0
0,134,-134,2,0,0,0
0,134,-134,2,0,0,0
0,134,-134,1,0,0,0
0,134,-134,1,0,0,0
0,134,-134,1,0,0,0
0,134,-134,1,0,0,0
0,134,-134,1,0,0,0
0,134,-134,1,0,0,0
0,134,-134,1,0,0,0
0,134,-134,1,0,0,0
0,135,-135,1,0,0,0
0,135,-135,1,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
0,135,-135,0,0,0,0
